54,8,962,323,25,113,1,1,1
54,9,969,368,35,149,1,1,1
54,15,403,725,210,356,1,1,1
55,4,1385,454,119,269,1,1,1
55,5,1365,336,23,35,1,1,1
55,6,506,333,52,116,1,1,1
55,8,962,323,25,113,1,1,1
55,9,969,368,35,149,1,1,1
55,15,403,725,210,356,1,1,1
56,4,1385,454,119,269,1,1,1
56,5,1365,336,23,35,1,1,1
56,6,506,333,52,116,1,1,1
56,8,962,323,25,113,1,1,1
56,9,969,368,35,149,1,1,1
56,15,403,725,210,356,1,1,1
57,4,1385,454,119,269,1,1,1
57,5,1365,337,23,34,1,1,1
57,6,506,333,52,116,1,1,1
57,8,962,323,25,113,1,1,1
57,9,969,368,35,149,1,1,1
57,15,403,726,211,355,1,1,1
58,4,1385,454,119,269,1,1,1
58,5,1365,337,23,34,1,1,1
58,6,506,333,52,116,1,1,1
58,8,962,323,25,113,1,1,1
58,9,969,368,35,149,1,1,1
58,15,403,726,211,355,1,1,1
59,4,1385,454,120,269,1,1,1
59,5,1365,337,23,34,1,1,1
59,6,506,333,52,116,1,1,1
59,8,962,323,25,113,1,1,1
59,9,969,368,35,149,1,1,1
59,15,403,726,211,355,1,1,1
60,4,1385,454,120,269,1,1,1
60,5,1365,337,23,34,1,1,1
60,6,506,333,52,116,1,1,1
60,8,962,323,25,113,1,1,1
60,9,969,368,35,149,1,1,1
60,15,403,726,211,355,1,1,1
61,4,1385,454,120,269,1,1,1
61,5,1365,337,23,34,1,1,1
61,6,506,333,52,116,1,1,1
61,8,962,323,25,113,1,1,1
61,9,969,368,35,149,1,1,1
61,15,404,726,210,355,1,1,1
62,4,1385,454,120,269,1,1,1
62,5,1365,337,23,34,1,1,1
62,6,506,333,52,116,1,1,1
62,8,962,323,25,113,1,1,1
62,9,969,368,35,149,1,1,1
62,15,404,726,210,355,1,1,1
63,4,1385,454,120,269,1,1,1
63,5,1365,337,23,34,1,1,1
63,6,507,333,51,116,1,1,1
63,8,962,323,25,113,1,1,1
63,9,969,368,35,149,1,1,1
63,15,404,726,210,355,1,1,1
64,4,1385,454,120,269,1,1,1
64,5,1365,337,23,34,1,1,1
64,6,507,333,51,116,1,1,1
64,8,962,323,25,113,1,1,1
64,9,969,368,35,149,1,1,1
64,15,404,726,210,355,1,1,1
65,4,1385,454,120,269,1,1,1
65,5,1365,337,23,34,1,1,1
65,6,507,333,51,116,1,1,1
65,8,962,323,25,113,1,1,1
65,9,969,368,35,149,1,1,1
65,15,404,726,210,355,1,1,1
66,4,1385,454,120,269,1,1,1
66,5,1365,337,23,34,1,1,1
66,6,507,333,51,116,1,1,1
66,8,962,323,25,113,1,1,1
66,9,969,368,35,149,1,1,1
66,15,404,725,210,356,1,1,1
67,4,1385,453,120,270,1,1,1
67,5,1365,337,23,34,1,1,1
67,6,507,333,51,116,1,1,1
67,8,962,323,25,113,1,1,1
67,9,969,368,35,149,1,1,1
67,15,405,725,209,356,1,1,1
68,4,1385,453,120,270,1,1,1
68,5,1365,337,23,34,1,1,1
68,6,507,333,51,116,1,1,1
68,8,962,323,25,113,1,1,1
68,9,969,368,35,149,1,1,1
68,15,405,725,209,356,1,1,1
69,4,1385,453,120,270,1,1,1
69,5,1365,337,23,34,1,1,1
69,6,507,333,51,116,1,1,1
69,8,962,323,25,113,1,1,1
69,9,969,368,35,149,1,1,1
69,15,405,725,209,356,1,1,1
70,4,1385,453,120,270,1,1,1
70,5,1365,337,23,34,1,1,1
70,6,507,333,51,116,1,1,1
70,8,962,323,25,113,1,1,1
70,9,969,368,35,149,1,1,1
70,15,405,726,209,355,1,1,1
71,4,1385,453,120,270,1,1,1
71,5,1365,337,23,34,1,1,1
71,6,507,333,51,116,1,1,1
71,8,962,323,25,113,1,1,1
71,9,969,368,35,149,1,1,1
71,15,405,726,209,355,1,1,1
72,4,1385,454,120,269,1,1,1
72,5,1366,337,22,34,1,1,1
72,6,507,333,51,116,1,1,1
72,8,962,323,25,113,1,1,1
72,9,969,368,35,149,1,1,1
72,15,405,726,208,355,1,1,1
73,4,1385,454,120,269,1,1,1
73,5,1366,337,22,34,1,1,1
73,6,507,333,51,116,1,1,1
73,8,962,323,25,113,1,1,1
73,9,969,368,35,149,1,1,1
73,15,406,726,207,355,1,1,1
74,4,1385,454,120,269,1,1,1
74,5,1366,337,22,34,1,1,1
74,6,507,333,51,116,1,1,1
74,8,962,323,25,113,1,1,1
74,9,969,368,35,149,1,1,1
74,15,406,726,208,355,1,1,1
75,4,1385,454,120,269,1,1,1
75,5,1366,337,22,34,1,1,1
75,6,507,333,51,116,1,1,1
75,8,962,323,25,113,1,1,1
75,9,969,368,35,149,1,1,1
75,15,406,726,208,355,1,1,1
76,4,1385,454,120,269,1,1,1
76,5,1366,337,22,34,1,1,1
76,6,507,333,51,116,1,1,1
76,8,962,323,25,113,1,1,1
76,9,969,368,35,149,1,1,1
76,15,405,727,209,354,1,1,1
77,4,1385,454,120,269,1,1,1
77,5,1366,337,23,34,1,1,1
77,6,507,333,51,116,1,1,1
77,8,962,323,25,113,1,1,1
77,9,969,368,35,149,1,1,1
77,15,406,727,209,354,1,1,1
78,4,1385,454,120,269,1,1,1
78,5,1366,337,23,34,1,1,1
78,6,507,333,51,116,1,1,1
78,8,962,323,25,113,1,1,1
78,9,969,368,35,149,1,1,1
78,15,406,727,210,354,1,1,1
79,4,1385,454,120,269,1,1,1
79,5,1366,337,23,34,1,1,1
79,6,507,333,51,116,1,1,1
79,8,962,323,25,113,1,1,1
79,9,969,368,35,149,1,1,1
79,15,406,727,210,354,1,1,1
80,4,1385,454,120,269,1,1,1
80,5,1366,337,23,34,1,1,1
80,6,507,333,51,116,1,1,1
80,8,962,323,25,113,1,1,1
80,9,969,368,35,149,1,1,1
80,15,406,728,211,353,1,1,1
81,4,1385,454,120,269,1,1,1
81,5,1366,337,23,34,1,1,1
81,6,507,333,51,116,1,1,1
81,8,962,323,24,113,1,1,1
81,9,969,368,35,149,1,1,1
81,15,405,728,212,353,1,1,1
82,4,1385,454,120,269,1,1,1
82,5,1366,337,23,34,1,1,1
82,6,507,333,51,116,1,1,1
82,8,962,323,25,113,1,1,1
82,9,969,368,35,149,1,1,1
82,15,405,728,212,353,1,1,1
83,4,1385,454,120,269,1,1,1
83,5,1366,337,23,34,1,1,1
83,6,507,333,51,116,1,1,1
83,8,962,323,25,113,1,1,1
83,9,969,368,35,149,1,1,1
83,15,405,728,212,353,1,1,1
84,4,1385,454,120,269,1,1,1
84,5,1366,337,23,34,1,1,1
84,6,507,333,51,116,1,1,1
84,8,962,323,25,113,1,1,1
84,9,969,368,35,149,1,1,1
84,15,405,728,213,353,1,1,1
85,4,1385,454,120,269,1,1,1
85,5,1366,337,23,34,1,1,1
85,6,507,333,51,116,1,1,1
85,8,962,323,25,113,1,1,1
85,9,969,368,35,149,1,1,1
85,15,405,728,212,353,1,1,1
86,4,1386,454,119,269,1,1,1
86,5,1366,337,23,34,1,1,1
86,6,507,333,51,116,1,1,1
86,8,962,323,25,113,1,1,1
86,9,969,368,35,149,1,1,1
86,15,405,728,212,353,1,1,1
87,4,1386,454,119,269,1,1,1
87,5,1366,337,23,34,1,1,1
87,6,507,333,51,116,1,1,1
87,8,962,323,25,113,1,1,1
87,9,969,368,35,149,1,1,1
87,15,405,727,212,354,1,1,1
88,4,1386,454,119,269,1,1,1
88,5,1366,337,23,34,1,1,1
88,6,507,333,51,116,1,1,1
88,8,962,323,24,113,1,1,1
88,9,969,368,34,149,1,1,1
88,15,405,727,212,354,1,1,1
89,4,1386,454,118,269,1,1,1
89,5,1366,337,23,34,1,1,1
89,6,507,333,51,116,1,1,1
89,8,962,323,24,113,1,1,1
89,9,969,368,34,149,1,1,1
89,15,405,727,212,354,1,1,1
90,4,1386,454,118,269,1,1,1
90,5,1366,337,23,34,1,1,1
90,6,507,333,51,116,1,1,1
90,8,962,323,24,113,1,1,1
90,9,969,368,34,149,1,1,1
90,15,405,727,212,354,1,1,1
91,4,1386,454,118,269,1,1,1
91,5,1366,337,23,34,1,1,1
91,6,507,333,51,116,1,1,1
91,8,962,323,24,113,1,1,1
91,9,969,368,34,149,1,1,1
91,15,405,727,212,354,1,1,1
92,4,1386,454,118,269,1,1,1
92,5,1366,337,23,34,1,1,1
92,6,507,333,51,116,1,1,1
92,8,962,323,24,113,1,1,1
92,9,969,368,34,149,1,1,1
92,15,405,726,212,355,1,1,1
93,4,1386,453,118,270,1,1,1
93,5,1366,337,23,34,1,1,1
93,6,507,333,51,116,1,1,1
93,8,962,323,24,113,1,1,1
93,9,969,368,34,149,1,1,1
93,15,405,726,212,355,1,1,1
94,4,1386,453,118,270,1,1,1
94,5,1366,337,23,34,1,1,1
94,6,507,333,51,116,1,1,1
94,8,962,323,24,113,1,1,1
94,9,969,368,34,149,1,1,1
94,15,405,726,212,355,1,1,1
95,4,1386,453,117,270,1,1,1
95,5,1366,337,23,34,1,1,1
95,6,507,333,51,116,1,1,1
95,8,962,323,24,113,1,1,1
95,9,969,368,34,149,1,1,1
95,15,405,726,212,355,1,1,1
96,4,1386,453,117,270,1,1,1
96,5,1366,337,23,34,1,1,1
96,6,507,333,51,116,1,1,1
96,8,962,323,24,113,1,1,1
96,9,969,368,33,149,1,1,1
96,15,405,725,212,356,1,1,1
97,4,1386,453,117,270,1,1,1
97,5,1366,337,23,34,1,1,1
97,6,507,333,51,116,1,1,1
97,8,962,323,24,113,1,1,1
97,9,969,368,33,149,1,1,1
97,15,405,725,211,356,1,1,1
98,4,1386,453,117,270,1,1,1
98,5,1366,337,23,34,1,1,1
98,6,507,333,51,116,1,1,1
98,8,962,323,24,113,1,1,1
98,9,969,368,33,149,1,1,1
98,15,405,725,211,356,1,1,1
99,4,1386,453,117,270,1,1,1
99,5,1366,337,23,34,1,1,1
99,6,507,333,51,116,1,1,1
99,8,962,323,24,113,1,1,1
99,9,969,368,33,149,1,1,1
99,15,405,725,211,356,1,1,1
100,4,1386,453,117,270,1,1,1
100,5,1366,337,23,34,1,1,1
100,6,507,333,51,116,1,1,1
100,8,962,323,24,113,1,1,1
100,9,969,368,32,149,1,1,1
100,15,405,725,211,356,1,1,1
101,4,1386,453,117,270,1,1,1
101,5,1366,337,23,34,1,1,1
101,6,507,333,51,116,1,1,1
101,8,962,323,24,113,1,1,1
101,9,969,368,32,149,1,1,1
101,15,405,724,211,357,1,1,1
102,4,1386,453,116,270,1,1,1
102,5,1366,337,23,34,1,1,1
102,6,507,333,51,116,1,1,1
102,8,962,323,24,113,1,1,1
102,9,969,368,32,149,1,1,1
102,15,406,724,210,357,1,1,1
103,4,1386,453,116,270,1,1,1
103,5,1367,337,22,34,1,1,1
103,6,507,333,51,116,1,1,1
103,8,962,323,23,113,1,1,1
103,9,969,368,32,149,1,1,1
103,15,406,724,210,357,1,1,1
104,4,1386,453,116,269,1,1,1
104,5,1367,337,22,34,1,1,1
104,6,507,333,51,116,1,1,1
104,8,962,323,23,113,1,1,1
104,9,969,368,32,149,1,1,1
104,15,406,723,210,358,1,1,1
105,4,1386,453,116,269,1,1,1
105,5,1367,337,22,34,1,1,1
105,6,507,333,51,116,1,1,1
105,8,962,323,23,113,1,1,1
105,9,969,368,32,149,1,1,1
105,15,406,723,210,358,1,1,1
106,4,1386,453,116,269,1,1,1
106,5,1367,337,22,34,1,1,1
106,6,507,333,51,116,1,1,1
106,8,962,323,23,113,1,1,1
106,9,969,368,32,149,1,1,1
106,15,406,723,210,358,1,1,1
107,4,1386,453,116,269,1,1,1
107,5,1367,337,22,34,1,1,1
107,6,507,333,51,116,1,1,1
107,8,962,323,23,113,1,1,1
107,9,969,368,32,149,1,1,1
107,15,406,723,210,358,1,1,1
108,4,1386,453,115,269,1,1,1
108,5,1367,337,22,34,1,1,1
108,6,507,333,51,116,1,1,1
108,8,962,323,23,113,1,1,1
108,9,969,368,32,149,1,1,1
108,15,406,723,210,358,1,1,1
109,4,1386,453,115,269,1,1,1
109,5,1367,337,22,34,1,1,1
109,6,507,333,51,116,1,1,1
109,8,962,323,23,113,1,1,1
109,9,969,368,32,149,1,1,1
109,15,406,723,210,358,1,1,1
110,4,1386,453,115,269,1,1,1
110,5,1367,337,23,34,1,1,1
110,6,507,333,51,116,1,1,1
110,8,962,323,23,113,1,1,1
110,9,969,368,32,149,1,1,1
110,15,406,722,210,359,1,1,1
111,4,1386,453,115,269,1,1,1
111,5,1367,337,23,34,1,1,1
111,6,507,333,51,116,1,1,1
111,8,962,323,23,113,1,1,1
111,9,969,368,32,149,1,1,1
111,15,406,722,210,359,1,1,1
112,4,1386,452,115,270,1,1,1
112,5,1367,337,23,34,1,1,1
112,6,507,333,51,116,1,1,1
112,8,962,323,23,113,1,1,1
112,9,969,368,32,149,1,1,1
112,15,406,722,210,359,1,1,1
113,4,1386,452,115,270,1,1,1
113,5,1367,337,23,34,1,1,1
113,6,507,333,51,116,1,1,1
113,8,962,323,23,113,1,1,1
113,9,969,368,32,149,1,1,1
113,15,406,721,210,360,1,1,1
114,4,1386,452,115,270,1,1,1
114,5,1367,337,23,34,1,1,1
114,6,507,333,51,116,1,1,1
114,7,682,356,24,138,1,1,1
114,8,962,323,23,113,1,1,1
114,9,969,368,32,149,1,1,1
114,15,406,721,210,360,1,1,1
115,4,1386,452,115,270,1,1,1
115,5,1367,337,23,34,1,1,1
115,6,507,333,51,116,1,1,1
115,7,683,356,23,138,1,1,1
115,8,962,323,23,113,1,1,1
115,9,969,368,32,149,1,1,1
115,15,406,720,210,361,1,1,1
116,4,1386,452,115,270,1,1,1
116,5,1367,337,23,34,1,1,1
116,6,507,333,51,116,1,1,1
116,7,683,356,23,138,1,1,1
116,8,962,323,23,113,1,1,1
116,9,969,368,32,149,1,1,1
116,15,406,720,210,361,1,1,1
117,4,1386,452,115,270,1,1,1
117,5,1367,337,23,34,1,1,1
117,6,507,333,51,116,1,1,1
117,7,683,356,23,138,1,1,1
117,8,962,323,23,113,1,1,1
117,9,969,368,32,149,1,1,1
117,15,406,719,209,362,1,1,1
118,4,1386,452,115,270,1,1,1
118,5,1367,337,23,34,1,1,1
118,6,507,333,51,116,1,1,1
118,7,683,356,23,138,1,1,1
118,8,962,323,23,113,1,1,1
118,9,969,368,32,149,1,1,1
118,15,406,719,209,362,1,1,1
119,4,1385,452,116,270,1,1,1
119,5,1367,337,23,34,1,1,1
119,6,507,333,51,116,1,1,1
119,7,683,357,23,137,1,1,1
119,8,962,323,23,113,1,1,1
119,9,969,368,32,149,1,1,1
119,15,406,719,208,362,1,1,1
120,4,1385,452,116,270,1,1,1
120,5,1367,337,23,34,1,1,1
120,6,507,333,51,116,1,1,1
120,7,683,357,23,137,1,1,1
120,8,962,323,23,113,1,1,1
120,9,969,368,32,149,1,1,1
120,15,406,720,207,361,1,1,1
121,4,1385,452,116,270,1,1,1
121,5,1367,337,22,34,1,1,1
121,6,507,333,51,116,1,1,1
121,7,683,357,23,137,1,1,1
121,8,962,323,23,113,1,1,1
121,9,969,368,32,149,1,1,1
121,15,406,720,206,361,1,1,1
122,4,1385,452,116,270,1,1,1
122,5,1367,337,22,34,1,1,1
122,6,507,333,51,116,1,1,1
122,7,683,356,23,138,1,1,1
122,8,962,323,23,113,1,1,1
122,9,969,368,32,149,1,1,1
122,15,405,720,206,361,1,1,1
123,4,1385,452,116,270,1,1,1
123,5,1367,337,22,34,1,1,1
123,6,507,333,51,116,1,1,1
123,7,683,357,23,137,1,1,1
123,8,962,323,23,113,1,1,1
123,9,969,368,32,149,1,1,1
123,15,405,721,205,360,1,1,1
124,4,1385,452,116,271,1,1,1
124,5,1366,337,23,34,1,1,1
124,6,506,333,52,116,1,1,1
124,7,683,357,23,137,1,1,1
124,8,962,323,23,113,1,1,1
124,9,969,368,33,149,1,1,1
124,15,404,721,206,360,1,1,1
125,4,1385,453,116,270,1,1,1
125,5,1366,337,23,34,1,1,1
125,6,506,333,52,116,1,1,1
125,7,683,357,23,137,1,1,1
125,8,962,323,24,113,1,1,1
125,9,969,368,34,149,1,1,1
125,15,403,721,206,360,1,1,1
