43,9,625,186,44,122,1,1,1
43,11,898,511,70,250,1,1,1
43,14,88,103,33,38,1,1,1
43,15,758,106,23,20,1,1,1
43,18,559,96,36,79,1,1,1
43,19,264,98,47,80,1,1,1
43,20,1299,140,31,97,1,1,1
44,1,192,152,43,96,1,1,1
44,5,0,292,73,144,1,1,1
44,6,1159,227,48,144,1,1,1
44,7,885,194,24,125,1,1,1
44,8,557,272,71,176,1,1,1
44,9,625,186,44,122,1,1,1
44,11,898,511,70,250,1,1,1
44,14,88,103,33,38,1,1,1
44,15,758,105,23,21,1,1,1
44,18,559,96,36,79,1,1,1
44,19,264,98,47,80,1,1,1
44,20,1299,140,31,97,1,1,1
45,1,192,152,43,96,1,1,1
45,5,0,292,73,144,1,1,1
45,6,1159,227,48,144,1,1,1
45,7,885,194,24,125,1,1,1
45,8,557,272,71,176,1,1,1
45,9,625,186,44,122,1,1,1
45,11,898,511,70,250,1,1,1
45,14,88,103,33,38,1,1,1
45,15,758,105,23,21,1,1,1
45,18,559,96,36,79,1,1,1
45,19,264,98,47,80,1,1,1
45,20,1299,140,31,97,1,1,1
46,1,192,152,43,96,1,1,1
46,5,0,292,73,144,1,1,1
46,6,1159,227,48,144,1,1,1
46,7,885,194,24,125,1,1,1
46,8,557,272,71,176,1,1,1
46,9,625,186,44,122,1,1,1
46,11,898,511,70,250,1,1,1
46,14,88,103,33,38,1,1,1
46,15,758,105,23,21,1,1,1
46,18,559,96,36,79,1,1,1
46,19,264,98,47,80,1,1,1
46,20,1299,140,31,97,1,1,1
47,1,192,152,43,96,1,1,1
47,5,0,291,73,145,1,1,1
47,6,1159,227,48,144,1,1,1
47,7,885,194,24,125,1,1,1
47,8,556,272,72,176,1,1,1
47,9,625,186,44,122,1,1,1
47,11,898,511,70,250,1,1,1
47,14,88,103,33,38,1,1,1
47,15,758,105,23,21,1,1,1
47,18,559,96,36,79,1,1,1
47,19,264,98,47,80,1,1,1
47,20,1299,140,31,97,1,1,1
48,1,192,152,43,96,1,1,1
48,5,0,291,73,145,1,1,1
48,6,1159,227,48,144,1,1,1
48,7,885,194,24,125,1,1,1
48,8,556,272,72,176,1,1,1
48,9,625,186,44,122,1,1,1
48,11,898,511,71,250,1,1,1
48,14,88,103,33,38,1,1,1
48,15,758,105,23,21,1,1,1
48,18,559,96,35,79,1,1,1
48,19,264,98,47,80,1,1,1
48,20,1299,140,31,97,1,1,1
49,1,192,152,43,96,1,1,1
49,5,0,291,73,145,1,1,1
49,6,1159,227,48,144,1,1,1
49,7,885,195,24,124,1,1,1
49,8,556,272,72,176,1,1,1
49,9,625,186,44,122,1,1,1
49,11,898,511,71,250,1,1,1
49,14,88,103,33,38,1,1,1
49,15,758,105,23,21,1,1,1
49,18,559,96,35,79,1,1,1
49,19,264,98,47,80,1,1,1
49,20,1299,140,31,97,1,1,1
50,1,192,152,43,96,1,1,1
50,5,0,291,73,145,1,1,1
50,6,1159,227,48,144,1,1,1
50,7,885,195,24,124,1,1,1
50,8,556,272,72,176,1,1,1
50,9,625,186,44,122,1,1,1
50,11,898,511,71,250,1,1,1
50,14,88,103,33,38,1,1,1
50,15,758,105,23,21,1,1,1
50,18,559,96,35,79,1,1,1
50,19,264,98,47,80,1,1,1
50,20,1299,140,31,97,1,1,1
51,1,192,152,43,96,1,1,1
51,5,0,291,73,145,1,1,1
51,6,1159,227,48,144,1,1,1
51,7,885,195,24,124,1,1,1
51,8,556,272,72,176,1,1,1
51,9,625,186,44,122,1,1,1
51,11,898,511,71,250,1,1,1
51,14,88,103,33,38,1,1,1
51,15,758,105,23,21,1,1,1
51,18,559,96,35,79,1,1,1
51,19,264,98,47,80,1,1,1
51,20,1299,140,31,97,1,1,1
52,1,192,152,43,96,1,1,1
52,5,0,291,73,145,1,1,1
52,6,1159,227,48,144,1,1,1
52,7,885,195,24,124,1,1,1
52,8,556,272,72,176,1,1,1
52,9,625,186,44,122,1,1,1
52,11,898,511,71,250,1,1,1
52,14,88,103,33,38,1,1,1
52,15,758,105,23,21,1,1,1
52,18,559,96,35,79,1,1,1
52,19,264,98,47,80,1,1,1
52,20,1299,140,31,97,1,1,1
53,1,192,152,43,96,1,1,1
53,5,0,291,73,145,1,1,1
53,6,1159,227,48,144,1,1,1
53,7,885,195,24,124,1,1,1
53,8,556,272,72,176,1,1,1
53,9,625,186,44,122,1,1,1
53,11,898,511,71,250,1,1,1
53,14,88,103,33,38,1,1,1
53,15,758,105,23,21,1,1,1
53,18,559,96,35,79,1,1,1
53,19,264,98,47,80,1,1,1
53,20,1299,140,31,97,1,1,1
54,1,192,152,43,96,1,1,1
54,5,0,290,73,146,1,1,1
54,6,1159,227,48,144,1,1,1
54,7,885,195,24,124,1,1,1
54,8,556,272,72,176,1,1,1
54,9,625,186,44,122,1,1,1
54,11,898,511,71,250,1,1,1
54,14,88,103,33,38,1,1,1
54,15,758,105,23,21,1,1,1
54,18,559,96,35,79,1,1,1
54,19,264,98,47,80,1,1,1
54,20,1299,140,31,97,1,1,1
55,1,192,152,43,96,1,1,1
55,5,0,290,73,146,1,1,1
55,6,1159,226,48,145,1,1,1
55,7,885,195,24,124,1,1,1
55,8,556,272,72,176,1,1,1
55,9,625,186,44,122,1,1,1
55,11,898,511,71,250,1,1,1
55,14,88,103,33,38,1,1,1
55,15,758,105,23,21,1,1,1
55,18,559,96,35,79,1,1,1
55,19,264,98,47,80,1,1,1
55,20,1299,140,31,97,1,1,1
56,1,192,152,43,96,1,1,1
56,5,0,290,73,146,1,1,1
56,6,1159,226,48,145,1,1,1
56,7,885,195,24,124,1,1,1
56,8,556,272,72,176,1,1,1
56,9,625,186,44,122,1,1,1
56,11,898,511,71,250,1,1,1
56,14,88,103,33,38,1,1,1
56,15,758,105,23,21,1,1,1
56,18,559,96,35,79,1,1,1
56,19,264,98,47,80,1,1,1
56,20,1299,140,31,97,1,1,1
57,1,192,152,43,96,1,1,1
57,5,0,290,73,146,1,1,1
57,6,1159,226,48,145,1,1,1
57,7,885,195,24,124,1,1,1
57,8,556,272,72,176,1,1,1
57,9,625,186,44,122,1,1,1
57,11,898,511,71,250,1,1,1
57,14,88,103,33,38,1,1,1
57,15,758,105,23,21,1,1,1
57,18,559,96,35,79,1,1,1
57,19,264,98,47,80,1,1,1
57,20,1299,140,31,97,1,1,1
58,1,192,152,43,96,1,1,1
58,5,0,290,73,146,1,1,1
58,6,1159,226,48,145,1,1,1
58,7,885,195,24,124,1,1,1
58,8,556,272,72,176,1,1,1
58,9,625,186,44,122,1,1,1
58,11,898,511,71,250,1,1,1
58,14,88,103,33,38,1,1,1
58,15,758,105,23,21,1,1,1
58,18,559,96,35,79,1,1,1
58,19,264,98,47,80,1,1,1
58,20,1299,140,31,97,1,1,1
59,1,192,152,43,96,1,1,1
59,5,0,290,73,146,1,1,1
59,6,1159,226,48,145,1,1,1
59,7,885,195,24,124,1,1,1
59,8,556,272,72,176,1,1,1
59,9,625,186,44,122,1,1,1
59,11,898,511,71,250,1,1,1
59,14,88,103,33,38,1,1,1
59,15,758,105,23,21,1,1,1
59,18,559,96,35,79,1,1,1
59,19,264,98,47,80,1,1,1
59,20,1299,140,31,97,1,1,1
60,1,192,152,43,96,1,1,1
60,5,0,290,73,146,1,1,1
60,6,1159,226,48,145,1,1,1
60,7,885,195,24,124,1,1,1
60,8,556,272,72,176,1,1,1
60,9,625,186,44,122,1,1,1
60,11,898,511,71,250,1,1,1
60,14,88,103,33,38,1,1,1
60,15,758,105,23,21,1,1,1
60,18,559,96,35,79,1,1,1
60,19,264,98,47,80,1,1,1
60,20,1299,140,31,97,1,1,1
61,1,192,152,43,96,1,1,1
61,5,0,290,73,146,1,1,1
61,6,1159,226,48,145,1,1,1
61,7,885,195,24,124,1,1,1
61,8,556,272,72,176,1,1,1
61,9,625,186,44,122,1,1,1
61,11,898,511,71,250,1,1,1
61,15,758,105,23,21,1,1,1
61,18,559,96,35,79,1,1,1
61,19,264,98,47,80,1,1,1
61,20,1299,140,31,97,1,1,1
62,1,192,152,43,96,1,1,1
62,5,0,290,73,146,1,1,1
62,6,1159,226,48,145,1,1,1
62,7,885,195,24,124,1,1,1
62,8,556,272,72,176,1,1,1
62,9,625,186,44,122,1,1,1
62,11,898,511,71,250,1,1,1
62,14,89,103,32,38,1,1,1
62,15,758,105,23,21,1,1,1
62,18,559,96,35,79,1,1,1
62,19,264,98,47,80,1,1,1
62,20,1299,140,31,97,1,1,1
63,1,192,152,43,96,1,1,1
63,5,0,290,73,146,1,1,1
63,6,1159,226,48,145,1,1,1
63,7,885,194,24,125,1,1,1
63,8,556,272,72,176,1,1,1
63,9,625,186,44,122,1,1,1
63,11,898,511,71,250,1,1,1
63,14,89,103,32,38,1,1,1
63,15,758,105,23,21,1,1,1
63,18,559,96,35,79,1,1,1
63,19,264,98,47,80,1,1,1
63,20,1299,140,31,97,1,1,1
64,1,192,152,43,96,1,1,1
64,5,0,290,73,146,1,1,1
64,6,1159,226,48,145,1,1,1
64,7,885,194,24,125,1,1,1
64,8,556,272,72,176,1,1,1
64,9,625,186,44,122,1,1,1
64,11,898,511,71,250,1,1,1
64,14,89,103,32,38,1,1,1
64,15,758,105,23,21,1,1,1
64,18,559,96,35,79,1,1,1
64,19,264,98,47,80,1,1,1
64,20,1299,140,31,97,1,1,1
65,1,192,152,43,96,1,1,1
65,5,0,290,73,146,1,1,1
65,6,1159,226,48,145,1,1,1
65,7,885,194,24,125,1,1,1
65,8,556,272,72,176,1,1,1
65,9,625,186,44,122,1,1,1
65,11,898,511,71,250,1,1,1
65,14,89,103,32,38,1,1,1
65,15,758,105,23,21,1,1,1
65,18,559,96,35,79,1,1,1
65,19,264,98,47,80,1,1,1
65,20,1299,140,31,97,1,1,1
66,1,192,152,43,96,1,1,1
66,5,0,290,73,146,1,1,1
66,6,1159,226,48,145,1,1,1
66,7,885,194,24,125,1,1,1
66,8,556,272,72,176,1,1,1
66,9,625,186,44,122,1,1,1
66,11,898,511,71,250,1,1,1
66,14,89,103,32,38,1,1,1
66,15,758,105,23,21,1,1,1
66,18,559,96,35,79,1,1,1
66,19,264,98,47,80,1,1,1
66,20,1299,140,31,97,1,1,1
67,1,192,152,43,96,1,1,1
67,5,0,290,73,146,1,1,1
67,6,1159,226,48,145,1,1,1
67,7,885,194,24,125,1,1,1
67,8,556,272,72,176,1,1,1
67,9,625,186,44,122,1,1,1
67,11,898,511,71,250,1,1,1
67,14,89,103,32,38,1,1,1
67,15,758,105,23,21,1,1,1
67,18,559,96,35,79,1,1,1
67,19,264,98,47,80,1,1,1
67,20,1299,140,31,97,1,1,1
68,1,192,152,43,96,1,1,1
